Game,GameDate,PlayerID,GroupID,Level,Order,Track,Car,Body,Engine,Tire,Finished,FinishTime,TopSpeedReached,TimeTo30,TimeTo60,TimeTo100,CheckPoint1,CheckPoint2,CheckPoint3,TimeOnTrack,TimeOffTrack,Mass,Drag,Traction,FullTorqueOverAllWheel,TopSpeed,TireRadius
1877,11/18/2019 18:41,whythis2,math5140g,ChooseCar,2,OvalTrack,27,Gauss,Gauss,Gauss,1,19.08,94.19,3.36,7.51,-1,8.73,13.15,-1,18.54,0.53,1500,0.05,1,2500,150,0.37
1645,10/13/2019 17:53,anne,sta310,CreateCar,1,OvalTrack,7,Bayes,Gauss,Bayes,1,22.51,79.14,4.05,11.45,-1,9.66,15.23,-1,22.51,0,1500,0.1,1,2500,150,0.4
1646,10/13/2019 17:53,anne,sta310,CreateCar,2,OvalTrack,1,Bayes,Bayes,Bayes,1,25.9,58.61,4.58,-1,-1,9.66,15.23,-1,25.9,0,1500,0.15,1,2500,150,0.4
1647,10/13/2019 17:54,anne,sta310,CreateCar,3,OvalTrack,26,Gauss,Gauss,Nightingale,1,20.03,99.2,4.16,9.53,-1,9.66,15.23,-1,20.03,0,1500,0.05,1,2500,150,0.44
1648,10/13/2019 17:56,anne,sta310,CreateCar,4,OvalTrack,15,Nightingale,Nightingale,Gauss,1,24.28,69.09,4.91,15.6,-1,9.66,15.23,-1,24.28,0,1900,0.1,1,2500,150,0.37
1649,10/13/2019 17:57,anne,sta310,CreateCar,5,OvalTrack,15,Nightingale,Nightingale,Gauss,1,25.08,63.2,4.91,15.44,-1,9.66,15.23,-1,24.66,0.41,1900,0.1,1,2500,150,0.37
1650,10/13/2019 17:58,anne,sta310,CreateCar,6,OvalTrack,7,Bayes,Gauss,Bayes,1,21.61,78.25,4.06,11.26,-1,9.66,15.23,-1,21.61,0,1500,0.1,1,2500,150,0.4
1651,10/13/2019 17:59,anne,sta310,CreateCar,7,OvalTrack,16,Nightingale,Gauss,Bayes,1,22.38,75.43,4.5,12.53,-1,9.66,15.23,-1,22.38,0,1900,0.1,1,3000,150,0.4
1652,10/13/2019 18:00,anne,sta310,CreateCar,8,OvalTrack,27,Gauss,Gauss,Gauss,1,18.03,102.68,3.34,7.49,15.13,9.66,15.23,-1,17.86,0.16,1500,0.05,1,2500,150,0.37
1653,10/13/2019 18:01,anne,sta310,CreateCar,9,OvalTrack,14,Nightingale,Nightingale,Nightingale,1,27.34,59.02,6.39,-1,-1,9.66,15.23,-1,27.34,0,1900,0.1,1,2500,150,0.44
1654,10/13/2019 18:03,anne,sta310,CreateCar,10,OvalTrack,23,Gauss,Nightingale,Nightingale,1,30.38,51.7,7.89,-1,-1,9.66,15.23,-1,30.38,0,1900,0.1,1,2150,150,0.44
1655,10/13/2019 18:04,anne,sta310,CreateCar,11,OvalTrack,24,Gauss,Nightingale,Gauss,1,26.83,59.38,6.03,-1,-1,9.66,15.23,-1,26.74,0.08,1900,0.1,1,2150,150,0.37
1656,10/13/2019 18:05,anne,sta310,CreateCar,12,OvalTrack,14,Nightingale,Nightingale,Nightingale,1,27.24,58.88,6.39,-1,-1,9.66,15.23,-1,27.24,0,1900,0.1,1,2500,150,0.44
1657,10/13/2019 18:06,anne,sta310,CreateCar,13,OvalTrack,19,Gauss,Bayes,Bayes,1,23.88,68.93,4.91,15.41,-1,9.66,15.23,-1,23.88,0,1500,0.1,1,2150,150,0.4
1658,10/13/2019 18:07,anne,sta310,CreateCar,14,OvalTrack,1,Bayes,Bayes,Bayes,1,25.48,58.28,4.61,-1,-1,9.66,15.23,-1,25.48,0,1500,0.15,1,2500,150,0.4
1659,10/13/2019 18:08,anne,sta310,CreateCar,15,OvalTrack,19,Gauss,Bayes,Bayes,1,24.04,68.79,5.13,15.99,-1,9.66,15.23,-1,24.04,0,1500,0.1,1,2150,150,0.4
1660,10/13/2019 18:10,anne,sta310,CreateCar,16,OvalTrack,23,Gauss,Nightingale,Nightingale,1,30.29,51.59,7.93,-1,-1,9.66,15.23,-1,30.29,0,1900,0.1,1,2150,150,0.44
1661,10/13/2019 18:11,anne,sta310,CreateCar,17,OvalTrack,4,Bayes,Nightingale,Bayes,1,20.09,95.49,4.31,10.04,-1,9.66,15.23,-1,20.09,0,1500,0.05,1,2150,150,0.4
1662,10/13/2019 18:12,anne,sta310,CreateCar,18,OvalTrack,5,Bayes,Nightingale,Nightingale,1,21.88,85.89,5.13,11.99,-1,9.66,15.23,-1,21.88,0,1500,0.05,1,2150,150,0.44
1663,10/13/2019 18:13,anne,sta310,CreateCar,19,OvalTrack,21,Gauss,Bayes,Gauss,1,22.98,70.39,4.46,13.08,-1,9.66,15.23,-1,22.85,0.13,1500,0.1,1,2150,150,0.37
1664,10/13/2019 18:14,anne,sta310,CreateCar,20,OvalTrack,9,Bayes,Gauss,Gauss,1,20.74,79.07,3.68,9.81,-1,9.66,15.23,-1,20.56,0.18,1500,0.1,1,2500,150,0.37
1665,10/13/2019 18:15,anne,sta310,CreateCar,21,OvalTrack,3,Bayes,Bayes,Gauss,1,23.91,62.53,4.13,18.06,-1,9.66,15.23,-1,23.91,0,1500,0.15,1,2500,150,0.37
1666,10/13/2019 18:16,anne,sta310,CreateCar,22,OvalTrack,6,Bayes,Nightingale,Gauss,1,21.38,89.88,3.98,9.2,-1,9.66,15.23,-1,20.16,1.21,1500,0.05,1,2150,150,0.37
1667,10/13/2019 18:17,anne,sta310,CreateCar,23,OvalTrack,20,Gauss,Bayes,Nightingale,1,26.03,63.16,6.13,21.51,-1,9.66,15.23,-1,26.03,0,1500,0.1,1,2150,150,0.44
1668,10/13/2019 18:18,anne,sta310,CreateCar,24,OvalTrack,11,Nightingale,Bayes,Nightingale,1,22.53,83.62,5.4,13.09,-1,9.66,15.23,-1,22.53,0,1900,0.05,1,2500,150,0.44
1670,10/13/2019 18:21,anne,sta310,CreateCar,25,OvalTrack,12,Nightingale,Bayes,Gauss,1,20.66,87.73,4.35,10.08,-1,9.66,15.23,-1,20.45,0.21,1900,0.05,1,2500,150,0.37
1671,10/13/2019 18:22,anne,sta310,CreateCar,26,OvalTrack,25,Gauss,Gauss,Bayes,1,18.55,105.54,3.66,8.26,17.03,9.66,15.23,-1,18.55,0,1500,0.05,1,2500,150,0.4
1672,10/13/2019 18:24,anne,sta310,CreateCar,27,OvalTrack,3,Bayes,Bayes,Gauss,1,24,62.61,4.21,18.1,-1,9.66,15.23,-1,24,0,1500,0.15,1,2500,150,0.37
1673,10/13/2019 18:25,anne,sta310,CreateCar,28,OvalTrack,8,Bayes,Gauss,Nightingale,1,23.14,71.75,4.68,14.01,-1,9.66,15.23,-1,23.14,0,1500,0.1,1,2500,150,0.44
1674,10/13/2019 18:26,anne,sta310,CreateCar,29,OvalTrack,10,Nightingale,Bayes,Bayes,1,21.24,91.23,4.69,11.18,-1,9.66,15.23,-1,21.24,0,1900,0.05,1,2500,150,0.4
1675,10/13/2019 18:27,anne,sta310,CreateCar,30,OvalTrack,4,Bayes,Nightingale,Bayes,1,20.04,94.81,4.31,10.03,-1,9.66,15.23,-1,20.04,0,1500,0.05,1,2150,150,0.4
1676,10/13/2019 18:28,anne,sta310,CreateCar,31,OvalTrack,8,Bayes,Gauss,Nightingale,1,23.14,71.46,4.69,14.11,-1,9.66,15.23,-1,23.14,0,1500,0.1,1,2500,150,0.44
1677,10/13/2019 18:29,anne,sta310,CreateCar,32,OvalTrack,20,Gauss,Bayes,Nightingale,1,25.79,63.05,5.74,21.14,-1,9.66,15.23,-1,25.79,0,1500,0.1,1,2150,150,0.44
1678,10/13/2019 18:31,anne,sta310,CreateCar,33,OvalTrack,24,Gauss,Nightingale,Gauss,1,26.61,59.7,6.01,-1,-1,9.66,15.23,-1,26.56,0.04,1900,0.1,1,2150,150,0.37
1679,10/13/2019 18:32,anne,sta310,CreateCar,34,OvalTrack,22,Gauss,Nightingale,Bayes,1,27.81,56.84,6.7,-1,-1,9.66,15.23,-1,27.81,0,1900,0.1,1,2150,150,0.4
1680,10/13/2019 18:33,anne,sta310,CreateCar,35,OvalTrack,2,Bayes,Bayes,Nightingale,1,27.61,52.73,5.44,-1,-1,9.66,15.23,-1,27.61,0,1500,0.15,1,2500,150,0.44
1681,10/13/2019 18:35,anne,sta310,CreateCar,36,OvalTrack,27,Gauss,Gauss,Gauss,1,19.06,94.92,3.38,7.51,-1,9.66,15.23,-1,18.29,0.76,1500,0.05,1,2500,150,0.37
1682,10/13/2019 18:36,anne,sta310,CreateCar,37,OvalTrack,12,Nightingale,Bayes,Gauss,1,20.83,84.56,4.33,10.04,-1,9.66,15.23,-1,20.59,0.23,1900,0.05,1,2500,150,0.37
1683,10/13/2019 18:37,anne,sta310,CreateCar,38,OvalTrack,13,Nightingale,Nightingale,Bayes,1,25.14,64.76,5.43,19.04,-1,9.66,15.23,-1,25.14,0,1900,0.1,1,2500,150,0.4
1684,10/13/2019 18:38,anne,sta310,CreateCar,39,OvalTrack,25,Gauss,Gauss,Bayes,1,18.68,106.07,3.64,8.23,17.04,9.66,15.23,-1,18.68,0,1500,0.05,1,2500,150,0.4
1685,10/13/2019 18:38,anne,sta310,CreateCar,40,OvalTrack,26,Gauss,Gauss,Nightingale,1,20.01,98.37,4.16,9.78,-1,9.66,15.23,-1,20.01,0,1500,0.05,1,2500,150,0.44
1686,10/13/2019 18:40,anne,sta310,CreateCar,41,OvalTrack,11,Nightingale,Bayes,Nightingale,1,22.79,80.52,5.39,13.53,-1,9.66,15.23,-1,22.79,0,1900,0.05,1,2500,150,0.44
1687,10/13/2019 18:40,anne,sta310,CreateCar,42,OvalTrack,17,Nightingale,Gauss,Nightingale,1,24.1,67.15,4.98,15.8,-1,9.66,15.23,-1,24.1,0,1900,0.1,1,3000,150,0.44
1688,10/13/2019 18:41,anne,sta310,CreateCar,43,OvalTrack,18,Nightingale,Gauss,Gauss,1,21.18,79.34,3.91,10.66,-1,9.66,15.23,-1,21.18,0,1900,0.1,1,3000,150,0.37
1689,10/13/2019 18:42,anne,sta310,CreateCar,44,OvalTrack,2,Bayes,Bayes,Nightingale,1,27.65,51.76,5.46,-1,-1,9.66,15.23,-1,27.65,0,1500,0.15,1,2500,150,0.44
1690,10/13/2019 18:43,anne,sta310,CreateCar,45,OvalTrack,13,Nightingale,Nightingale,Bayes,1,25.41,63.69,5.44,20.46,-1,9.66,15.23,-1,25.41,0,1900,0.1,1,2500,150,0.4
1691,10/13/2019 18:44,anne,sta310,CreateCar,46,OvalTrack,16,Nightingale,Gauss,Bayes,1,22.19,73.47,4.31,12.68,-1,9.66,15.23,-1,22.19,0,1900,0.1,1,3000,150,0.4
1692,10/13/2019 18:46,anne,sta310,CreateCar,47,OvalTrack,6,Bayes,Nightingale,Gauss,1,20.03,96.47,3.98,9.68,-1,9.66,15.23,-1,20.03,0,1500,0.05,1,2150,150,0.37
1693,10/13/2019 18:47,anne,sta310,CreateCar,48,OvalTrack,22,Gauss,Nightingale,Bayes,1,27.91,56.79,6.68,-1,-1,9.66,15.23,-1,27.91,0,1900,0.1,1,2150,150,0.4
1694,10/13/2019 18:48,anne,sta310,CreateCar,49,OvalTrack,17,Nightingale,Gauss,Nightingale,1,24.56,63.44,4.96,16.53,-1,9.66,15.23,-1,24.43,0.13,1900,0.1,1,3000,150,0.44
1695,10/13/2019 18:49,anne,sta310,CreateCar,50,OvalTrack,18,Nightingale,Gauss,Gauss,1,21.41,78.63,3.95,11.06,-1,9.66,15.23,-1,21.26,0.14,1900,0.1,1,3000,150,0.37
1696,10/13/2019 18:50,anne,sta310,CreateCar,51,OvalTrack,9,Bayes,Gauss,Gauss,1,20.64,82.34,3.69,9.83,-1,9.66,15.23,-1,20.64,0,1500,0.1,1,2500,150,0.37
1697,10/13/2019 18:51,anne,sta310,CreateCar,52,OvalTrack,21,Gauss,Bayes,Gauss,1,22.71,73.54,4.46,13.01,-1,9.66,15.23,-1,22.71,0,1500,0.1,1,2150,150,0.37
1699,10/13/2019 18:54,anne,sta310,CreateCar,53,OvalTrack,5,Bayes,Nightingale,Nightingale,1,21.44,88.59,4.93,11.73,-1,9.66,15.23,-1,21.44,0,1500,0.05,1,2150,150,0.44
1700,10/13/2019 18:55,anne,sta310,CreateCar,54,OvalTrack,10,Nightingale,Bayes,Bayes,1,21.08,90.9,4.71,11.11,-1,9.66,15.23,-1,21.08,0,1900,0.05,1,2500,150,0.4
1701,10/14/2019 10:24,keven,sta310,CreateCar,1,OvalTrack,14,Nightingale,Nightingale,Nightingale,1,27.96,59.28,6.34,-1,-1,11.63,18.56,-1,27.96,0,1900,0.1,1,2500,150,0.44
1702,10/14/2019 10:25,keven,sta310,CreateCar,2,OvalTrack,22,Gauss,Nightingale,Bayes,1,28.25,57.15,6.73,-1,-1,11.63,18.56,-1,28.25,0,1900,0.1,1,2150,150,0.4
1703,10/14/2019 10:26,keven,sta310,CreateCar,3,OvalTrack,16,Nightingale,Gauss,Bayes,1,22.56,75.76,4.3,12.28,-1,11.63,18.56,-1,22.56,0,1900,0.1,1,3000,150,0.4
1704,10/14/2019 10:28,keven,sta310,CreateCar,4,OvalTrack,2,Bayes,Bayes,Nightingale,1,28.18,52.71,5.46,-1,-1,10.86,17.94,-1,28.18,0,1500,0.15,1,2500,150,0.44
1705,10/14/2019 10:28,keven,sta310,CreateCar,5,OvalTrack,9,Bayes,Gauss,Gauss,1,21.01,83.77,3.68,9.83,-1,10.86,17.94,-1,21.01,0,1500,0.1,1,2500,150,0.37
1706,10/14/2019 10:29,keven,sta310,CreateCar,6,OvalTrack,21,Gauss,Bayes,Gauss,1,22.94,73.8,4.44,13.03,-1,10.86,17.94,-1,22.94,0,1500,0.1,1,2150,150,0.37
1707,10/14/2019 10:30,keven,sta310,CreateCar,7,OvalTrack,12,Nightingale,Bayes,Gauss,1,20.63,96.14,4.31,10.06,-1,10.86,17.94,-1,20.63,0,1900,0.05,1,2500,150,0.37
1708,10/14/2019 10:31,keven,sta310,CreateCar,8,OvalTrack,4,Bayes,Nightingale,Bayes,1,20.39,96.45,4.34,10.01,-1,10.86,17.94,-1,20.39,0,1500,0.05,1,2150,150,0.4
1709,10/14/2019 10:31,keven,sta310,CreateCar,9,OvalTrack,27,Gauss,Gauss,Gauss,1,20.93,96.63,3.36,7.5,-1,10.86,17.94,-1,19.36,1.56,1500,0.05,1,2500,150,0.37
1710,10/14/2019 10:32,keven,sta310,CreateCar,10,OvalTrack,6,Bayes,Nightingale,Gauss,1,19.49,99.37,3.96,9.09,-1,10.86,17.94,-1,19.29,0.19,1500,0.05,1,2150,150,0.37
1711,10/14/2019 10:33,keven,sta310,CreateCar,11,OvalTrack,20,Gauss,Bayes,Nightingale,1,26.56,63.6,5.75,21.2,-1,10.86,17.94,-1,26.56,0,1500,0.1,1,2150,150,0.44
1712,10/14/2019 10:34,keven,sta310,CreateCar,12,OvalTrack,10,Nightingale,Bayes,Bayes,1,21.45,91.62,4.71,11.08,-1,10.86,17.94,-1,21.45,0,1900,0.05,1,2500,150,0.4
1713,10/14/2019 10:34,keven,sta310,CreateCar,13,OvalTrack,5,Bayes,Nightingale,Nightingale,1,21.91,89.33,4.91,11.68,-1,10.86,17.94,-1,21.91,0,1500,0.05,1,2150,150,0.44
1714,10/14/2019 10:35,keven,sta310,CreateCar,14,OvalTrack,19,Gauss,Bayes,Bayes,1,24.36,69.19,4.9,15.19,-1,10.86,17.94,-1,24.36,0,1500,0.1,1,2150,150,0.4
1715,10/14/2019 10:36,keven,sta310,CreateCar,15,OvalTrack,10,Nightingale,Bayes,Bayes,1,21.79,91.73,4.71,11.14,-1,10.86,17.94,-1,21.79,0,1900,0.05,1,2500,150,0.4
1716,10/14/2019 10:37,keven,sta310,CreateCar,16,OvalTrack,5,Bayes,Nightingale,Nightingale,1,21.88,89.81,4.94,11.69,-1,10.86,17.94,-1,21.88,0,1500,0.05,1,2150,150,0.44
1717,10/14/2019 10:38,keven,sta310,CreateCar,17,OvalTrack,13,Nightingale,Nightingale,Bayes,1,25.69,65.07,5.43,18.76,-1,10.64,17.14,-1,25.69,0,1900,0.1,1,2500,150,0.4
1718,10/14/2019 10:39,keven,sta310,CreateCar,18,OvalTrack,20,Gauss,Bayes,Nightingale,1,26,63.35,5.7,21.15,-1,10.64,17.14,-1,26,0,1500,0.1,1,2150,150,0.44
1719,10/14/2019 10:40,keven,sta310,CreateCar,19,OvalTrack,3,Bayes,Bayes,Gauss,1,25.11,62.86,4.14,17.58,-1,10.64,17.14,-1,25.11,0,1500,0.15,1,2500,150,0.37
1720,10/14/2019 10:41,keven,sta310,CreateCar,20,OvalTrack,21,Gauss,Bayes,Gauss,1,22.95,73.54,4.46,13.11,-1,10.64,17.14,-1,22.95,0,1500,0.1,1,2150,150,0.37
1721,10/14/2019 10:42,keven,sta310,CreateCar,21,OvalTrack,25,Gauss,Gauss,Bayes,1,18.71,106.41,3.64,8.23,16.93,10.64,17.14,-1,18.71,0,1500,0.05,1,2500,150,0.4
1722,10/14/2019 10:43,keven,sta310,CreateCar,22,OvalTrack,25,Gauss,Gauss,Bayes,1,18.61,105.87,3.66,8.24,16.98,10.64,17.14,-1,18.61,0,1500,0.05,1,2500,150,0.4
1723,10/14/2019 10:44,keven,sta310,CreateCar,23,OvalTrack,8,Bayes,Gauss,Nightingale,1,23.44,71.91,4.68,14.06,-1,10.64,17.14,-1,23.44,0,1500,0.1,1,2500,150,0.44
1724,10/14/2019 10:45,keven,sta310,CreateCar,24,OvalTrack,23,Gauss,Nightingale,Nightingale,1,31.23,51.93,7.96,-1,-1,10.64,17.14,-1,31.23,0,1900,0.1,1,2150,150,0.44
1725,10/14/2019 10:46,keven,sta310,CreateCar,25,OvalTrack,3,Bayes,Bayes,Gauss,1,24.99,59.41,4.14,-1,-1,10.64,17.14,-1,24.74,0.24,1500,0.15,1,2500,150,0.37
1727,10/14/2019 10:48,keven,sta310,CreateCar,26,OvalTrack,26,Gauss,Gauss,Nightingale,1,19.73,98.4,4.16,9.53,-1,10.64,17.14,-1,19.73,0,1500,0.05,1,2500,150,0.44
1728,10/14/2019 10:48,keven,sta310,CreateCar,27,OvalTrack,7,Bayes,Gauss,Bayes,1,21.84,78.75,4.04,11.19,-1,10.64,17.14,-1,21.84,0,1500,0.1,1,2500,150,0.4
1729,10/14/2019 10:49,keven,sta310,CreateCar,28,OvalTrack,8,Bayes,Gauss,Nightingale,1,23.76,72.11,4.7,13.98,-1,10.64,17.14,-1,23.76,0,1500,0.1,1,2500,150,0.44
1730,10/14/2019 10:50,keven,sta310,CreateCar,29,OvalTrack,26,Gauss,Gauss,Nightingale,1,19.83,98.62,4.16,9.51,-1,10.64,17.14,-1,19.83,0,1500,0.05,1,2500,150,0.44
1731,10/14/2019 10:51,keven,sta310,CreateCar,30,OvalTrack,23,Gauss,Nightingale,Nightingale,1,31.08,51.73,7.91,-1,-1,10.64,17.14,-1,31.08,0,1900,0.1,1,2150,150,0.44
1732,10/14/2019 10:52,keven,sta310,CreateCar,31,OvalTrack,17,Nightingale,Gauss,Nightingale,1,24.44,68.98,4.99,15.66,-1,10.64,17.14,-1,24.44,0,1900,0.1,1,3000,150,0.44
1733,10/14/2019 10:52,keven,sta310,CreateCar,32,OvalTrack,9,Bayes,Gauss,Gauss,1,20.86,79.43,3.69,9.79,-1,10.64,17.14,-1,20.69,0.16,1500,0.1,1,2500,150,0.37
1734,10/14/2019 10:53,keven,sta310,CreateCar,33,OvalTrack,19,Gauss,Bayes,Bayes,1,25.16,66.06,4.89,15.21,-1,10.64,17.14,-1,24.63,0.53,1500,0.1,1,2150,150,0.4
1735,10/14/2019 10:54,keven,sta310,CreateCar,34,OvalTrack,2,Bayes,Bayes,Nightingale,1,28.08,52.62,5.46,-1,-1,10.64,17.14,-1,28.08,0,1500,0.15,1,2500,150,0.44
1736,10/14/2019 10:55,keven,sta310,CreateCar,35,OvalTrack,1,Bayes,Bayes,Bayes,1,26,58.04,4.61,-1,-1,10.64,17.14,-1,26,0,1500,0.15,1,2500,150,0.4
1737,10/14/2019 10:56,keven,sta310,CreateCar,36,OvalTrack,15,Nightingale,Nightingale,Gauss,1,24.11,69.12,4.93,15.35,-1,10.64,17.14,-1,24.11,0,1900,0.1,1,2500,150,0.37
1738,10/14/2019 10:57,keven,sta310,CreateCar,37,OvalTrack,15,Nightingale,Nightingale,Gauss,1,24.23,69.27,4.91,15.41,-1,10.64,17.14,-1,24.23,0,1900,0.1,1,2500,150,0.37
1739,10/14/2019 10:57,keven,sta310,CreateCar,38,OvalTrack,11,Nightingale,Bayes,Nightingale,1,22.76,84.59,5.39,13.08,-1,10.64,17.14,-1,22.76,0,1900,0.05,1,2500,150,0.44
1740,10/14/2019 10:58,keven,sta310,CreateCar,39,OvalTrack,14,Nightingale,Nightingale,Nightingale,1,27.63,58.95,6.4,-1,-1,10.64,17.14,-1,27.63,0,1900,0.1,1,2500,150,0.44
1741,10/14/2019 10:59,keven,sta310,CreateCar,40,OvalTrack,4,Bayes,Nightingale,Bayes,1,20.28,94.92,4.31,10.01,-1,10.64,17.14,-1,20.28,0,1500,0.05,1,2150,150,0.4
1742,10/14/2019 11:00,keven,sta310,CreateCar,41,OvalTrack,22,Gauss,Nightingale,Bayes,1,28.46,56.98,6.68,-1,-1,10.64,17.14,-1,28.46,0,1900,0.1,1,2150,150,0.4
1743,10/14/2019 11:01,keven,sta310,CreateCar,42,OvalTrack,1,Bayes,Bayes,Bayes,1,25.89,57.57,4.58,-1,-1,10.64,17.14,-1,25.89,0,1500,0.15,1,2500,150,0.4
1744,10/14/2019 11:01,keven,sta310,CreateCar,43,OvalTrack,27,Gauss,Gauss,Gauss,1,18.4,101.52,3.34,7.48,15.06,10.64,17.14,-1,18.16,0.23,1500,0.05,1,2500,150,0.37
1745,10/14/2019 11:02,keven,sta310,CreateCar,44,OvalTrack,24,Gauss,Nightingale,Gauss,1,27.13,59.2,6.01,-1,-1,10.64,17.14,-1,27.13,0,1900,0.1,1,2150,150,0.37
1746,10/14/2019 11:03,keven,sta310,CreateCar,45,OvalTrack,24,Gauss,Nightingale,Gauss,1,26.64,60.68,6.04,25.54,-1,10.64,17.14,-1,26.64,0,1900,0.1,1,2150,150,0.37
1747,10/14/2019 11:04,keven,sta310,CreateCar,46,OvalTrack,18,Nightingale,Gauss,Gauss,1,21.41,80.38,3.91,10.63,-1,10.64,17.14,-1,21.41,0,1900,0.1,1,3000,150,0.37
1748,10/14/2019 11:05,keven,sta310,CreateCar,47,OvalTrack,16,Nightingale,Gauss,Bayes,1,22.41,75.71,4.28,12.28,-1,10.64,17.14,-1,22.41,0,1900,0.1,1,3000,150,0.4
1749,10/14/2019 11:05,keven,sta310,CreateCar,48,OvalTrack,6,Bayes,Nightingale,Gauss,1,19.5,100.61,3.96,9.06,19.36,10.64,17.14,-1,19.5,0,1500,0.05,1,2150,150,0.37
1750,10/14/2019 11:06,keven,sta310,CreateCar,49,OvalTrack,11,Nightingale,Bayes,Nightingale,1,23.08,85.53,5.39,13.03,-1,10.64,17.14,-1,23.08,0,1900,0.05,1,2500,150,0.44
1751,10/14/2019 11:08,keven,sta310,CreateCar,50,OvalTrack,13,Nightingale,Nightingale,Bayes,1,25.13,63.92,5.45,18.89,-1,10.64,17.14,-1,25.13,0,1900,0.1,1,2500,150,0.4
1752,10/14/2019 11:08,keven,sta310,CreateCar,51,OvalTrack,18,Nightingale,Gauss,Gauss,1,21.45,80.53,3.91,10.65,-1,10.64,17.14,-1,21.45,0,1900,0.1,1,3000,150,0.37
1753,10/14/2019 11:09,keven,sta310,CreateCar,52,OvalTrack,12,Nightingale,Bayes,Gauss,1,20.5,95.88,4.34,10.08,-1,10.64,17.14,-1,20.5,0,1900,0.05,1,2500,150,0.37
1754,10/14/2019 11:10,keven,sta310,CreateCar,53,OvalTrack,17,Nightingale,Gauss,Nightingale,1,24.34,69.13,4.98,15.69,-1,10.64,17.14,-1,24.34,0,1900,0.1,1,3000,150,0.44
1755,10/14/2019 11:11,keven,sta310,CreateCar,54,OvalTrack,7,Bayes,Gauss,Bayes,1,21.88,78.65,4.05,11.21,-1,10.64,17.14,-1,21.88,0,1500,0.1,1,2500,150,0.4
1819,11/11/2019 17:23,Sep-94,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,18.86,102.73,3.36,7.51,15.44,8.53,13.13,-1,18.66,0.2,1500,0.05,1,2500,150,0.37
1832,11/11/2019 17:25,Sep-94,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,26.56,58.69,4.59,-1,-1,8.53,13.13,-1,26.56,0,1500,0.15,1,2500,150,0.4
1823,11/11/2019 17:24,ashfire777,stat5140fa19,Paired,1,OvalTrack,1,Bayes,Bayes,Bayes,1,26.29,58.81,4.58,-1,-1,16.96,18.08,17.08,26.29,0,1500,0.15,1,2500,150,0.4
1831,11/11/2019 17:25,ashfire777,stat5140fa19,Paired,2,OvalTrack,27,Gauss,Gauss,Gauss,1,18.11,103.38,3.36,7.51,15.08,16.96,18.08,17.08,17.89,0.21,1500,0.05,1,2500,150,0.37
1802,11/11/2019 16:48,damagecontrl,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,21.89,96.66,3.36,7.54,-1,20.71,22.43,-1,18.99,2.89,1500,0.05,1,2500,150,0.37
1814,11/11/2019 17:22,damagecontrl,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,25.67,58.62,4.59,-1,-1,20.71,22.43,-1,25.67,0,1500,0.15,1,2500,150,0.4
1817,11/11/2019 17:23,dm1234,stat5140fa19,Paired,1,OvalTrack,1,Bayes,Bayes,Bayes,1,25.83,58.49,4.58,-1,-1,17.04,18.39,-1,25.83,0,1500,0.15,1,2500,150,0.4
1827,11/11/2019 17:24,dm1234,stat5140fa19,Paired,2,OvalTrack,27,Gauss,Gauss,Gauss,1,18.34,104.07,3.36,7.51,15.16,17.04,18.39,-1,18.13,0.21,1500,0.05,1,2500,150,0.37
1828,11/11/2019 17:24,free,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,23.78,88.46,3.86,8.01,-1,9.08,14.73,-1,22.58,1.19,1500,0.05,1,2500,150,0.37
1836,11/11/2019 17:26,free,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,29.28,55.94,5.11,-1,-1,9.08,14.73,-1,29.28,0,1500,0.15,1,2500,150,0.4
1798,11/11/2019 16:47,itsme2019,stat5140fa19,Paired,1,OvalTrack,1,Bayes,Bayes,Bayes,1,29.79,56.02,4.61,-1,-1,17.26,18.69,-1,27.74,2.04,1500,0.15,1,2500,150,0.4
1821,11/11/2019 17:23,itsme2019,stat5140fa19,Paired,2,OvalTrack,27,Gauss,Gauss,Gauss,1,20.13,96.43,3.36,7.53,-1,9.98,12.73,-1,18.99,1.13,1500,0.05,1,2500,150,0.37
1849,11/18/2019 14:34,jb123,stat5140fa19,Paired,1,OvalTrack,1,Bayes,Bayes,Bayes,1,25.69,58.57,4.59,-1,-1,16.56,18.06,15.67,25.69,0,1500,0.15,1,2500,150,0.4
1851,11/18/2019 14:35,jb123,stat5140fa19,Paired,2,OvalTrack,27,Gauss,Gauss,Gauss,1,18.36,101.27,3.36,7.49,17.92,16.56,18.06,15.67,17.99,0.36,1500,0.05,1,2500,150,0.37
1815,11/11/2019 17:23,mcs7h,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,23.79,96.45,3.39,7.53,-1,34.51,35.96,15.59,19.46,4.33,1500,0.05,1,2500,150,0.37
1826,11/11/2019 17:24,mcs7h,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,25.93,58.06,4.61,-1,-1,34.51,35.96,15.59,25.93,0,1500,0.15,1,2500,150,0.4
